id,tenant_id,sku,name,price_cents,stock,image_url,metadata,created_at,updated_at,marketing_description,image_gallery,custom_cta,social_links,custom_branding,custom_sections,landing_page_theme,audit_log_id,availability,brand,category_path,directory_category_id,condition,currency,description,eligibility_reason,gtin,item_status,location_id,merchant_name,mpn,price,quantity,search_tsv,sync_status,synced_at,title,visibility,manufacturer,source,enrichment_status,enriched_at,enriched_by,enriched_from_barcode,missing_images,missing_description,missing_specs,missing_brand,sale_price_cents,payment_gateway_type,payment_gateway_id,product_type,digital_delivery_method,digital_assets,access_duration_days,download_limit,license_type,has_variants,is_featured,featured_at,featured_until,featured_priority,featured_type,product_slug
sid-maaduntf,tid-mrsyk3w6,qsid-1766436571331,The Alchemist by Paulo Coelho (Paperback),1599,18,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-05kwmoez/original-1766436751061.jpg,"{""features"": [""A special 25th anniversary edition with a new forward by Paulo Coelho."", ""A global bestseller translated into over 70 languages."", ""A timeless tale that inspires readers to pursue their dreams with passion and purpose."", ""Paperback format for easy portability and reading."", ""A perfect gift for anyone on a journey of self-discovery.""], ""specifications"": {""pages"": 208, ""format"": ""Paperback"", ""ISBN-13"": ""978-0062315007"", ""language"": ""English"", ""dimensions"": ""5.2 x 0.5 x 8 inches"", ""publicationDate"": ""1993""}, ""enhancedDescription"": ""Embark on a profound journey of self-discovery with 'The Alchemist' by Paulo Coelho. This 25th anniversary paperback edition celebrates the timeless story of Santiago, an Andalusian shepherd boy who dreams of discovering a worldly treasure unlike any other. Coelho's narrative is a testament to the importance of following one’s dreams and listening to our hearts. With over two million copies sold worldwide and translations into more than 70 languages, 'The Alchemist' has established itself as a modern classic. This edition features a new forward by the author, making it a must-have for both new readers and longtime fans of Coelho's work. Dive into this magical novel and let the journey transform you.""}",2026-03-26 01:21:10.96,2026-03-26 01:21:10.959,,{},null,null,null,{},default,,in_stock,HarperOne,{books-media},scid-tid-mrsyk3w6-2x4dy7,brand_new,USD,A special 25th anniversary edition of Paulo Coelho's extraordinary international bestselling phenomenon—the inspiring spiritual tale of self-discovery.,,,active,,,,15.99,,,pending,,The Alchemist by Paulo Coelho (Paperback),public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571331_books-media_sid-maaduntf_de271cdd
sid-8yuxdxff,tid-m8ijkrnk,qsid-1766439434275,Luminous Silk Foundation 30ml,6400,72,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-qmwgpy1j/original-1765527075882.jpg,null,2025-12-22 21:37:25.537,2026-01-16 07:12:39.369,,{},,,,{},default,,in_stock,Giorgio Armani,{makeup},tid-m8ijkrnk_makeup,brand_new,USD,"A lightweight liquid foundation that achieves a radiant, silky finish.",,,active,,,,64.00,,,pending,,Luminous Silk Foundation 30ml,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766439434275_makeup_sid-8yuxdxff_e1252e57
sid-jl38g2ld,tid-veid875z,qsid-1766436571330,"The Art of Innovation: Lessons in Creativity from IDEO, America's Leading Design Firm",1800,26,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-oa5elf7k/original-1765116104166.jpg,"{""features"": [""Provides insight into the culture and practices of the world's leading design firm, IDEO."", ""Offers practical advice for fostering a culture of innovation and creativity."", ""Filled with engaging anecdotes from real-world projects with top companies."", ""Explains how diverse teams can produce groundbreaking results."", ""Ideal for entrepreneurs, designers, and business leaders looking to push the boundaries of innovation.""], ""specifications"": {""size"": ""234 pages"", ""ISBN-10"": ""0385499841"", ""ISBN-13"": ""978-0385499842"", ""language"": ""English"", ""quantity"": ""1 book"", ""dimensions"": ""6 x 0.6 x 9 inches""}, ""enhancedDescription"": ""In 'The Art of Innovation,' Tom Kelley takes readers behind the scenes of IDEO, the prolific innovation and design firm, to reveal the strategies and secrets it uses to turn out hit after hit. IDEO doesn't buy into the myth of the lone genius working away in isolation, waiting for great ideas to strike. Kelley shows how teams that consist of individuals from diverse backgrounds can create a culture that fosters creativity and produces consistently innovative results. This book is not just for designers, but for anyone who wants to inject a sense of innovation into their business or personal projects. Through engaging anecdotes from IDEO's work with companies like Apple and Pepsi, Kelley illustrates how a culture of innovation can permeate any organization, leading to outcomes that are both revolutionary and profitable.""}",2026-03-26 01:24:40.046,2026-03-26 01:24:40.043,,{},null,null,null,{},default,,in_stock,Currency,{books-media},scid-tid-veid875z-3kqijj,brand_new,USD,A deep dive into the principles and practices of one of the most innovative design firms in the world.,,,active,,,,18.00,,,pending,,"The Art of Innovation: Lessons in Creativity from IDEO, America's Leading Design Firm",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571330_books-media_sid-jl38g2ld_e15ae83a
sid-mylka733,tid-lt2t1wzu,qsid-1766436571326,Trailblazer 20L Daypack,4999,51,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-wip35pnr/original-1765116071527.jpg,"{""features"": [""Water-resistant fabric"", ""Ergonomic shoulder straps and padded back panel"", ""Dedicated laptop compartment"", ""Internal organization pockets"", ""Reflective elements for visibility""], ""specifications"": {""capacity"": ""20L"", ""material"": ""Polyester"", ""dimensions"": ""18 x 12 x 8 inches"", ""waterResistance"": ""Yes"", ""laptopCompartmentSize"": ""Up to 15 inches""}, ""enhancedDescription"": ""The Trailblazer 20L Daypack from MountainTop Gear is your ideal companion for both the great outdoors and the urban jungle. Crafted with high-quality, water-resistant fabric, this backpack is designed to withstand the elements, ensuring your belongings stay dry and secure. The 20-liter capacity is perfectly sized for day hikes, school books, or a laptop, making it a versatile choice for any day of the week. Ergonomically designed shoulder straps and a padded back panel provide maximum comfort, even when the pack is fully loaded. With a dedicated laptop compartment, internal organization pockets, and two side water bottle holders, the Trailblazer Daypack keeps your gear organized and easily accessible.\n\nThis daypack features reflective elements for increased visibility during early morning or evening activities, adding an extra layer of safety for urban commuters and outdoor adventurers alike. The front zippered pocket and key clip make it easy to grab essentials on the go, while the durable YKK zippers ensure your items are secure. Whether you're hitting the trails or navigating the city, the Trailblazer 20L Daypack is built to accompany you on every adventure.""}",2026-03-26 01:16:01.028,2026-03-26 01:16:01.025,,{},null,null,null,{},default,,in_stock,MountainTop Gear,{sports-outdoors},scid-tid-lt2t1wzu-pefi1i,brand_new,USD,"A lightweight, durable backpack perfect for short hikes and daily commutes.",,,active,,,,49.99,,,pending,,Trailblazer 20L Daypack,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571326_sports-outdoors_sid-mylka733_65164fbd
sid-sja9osa4,tid-042hi7ju,qsid-1766436467811,"Greek Yogurt, Strawberry, 5.3 oz",129,54,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-frm5d1c8/original-1765232540786.jpg,null,2026-03-26 01:33:18.096,2026-03-26 01:33:18.095,,{},null,null,null,{},default,,in_stock,Chobani,{dairy-eggs},scid-tid-042hi7ju-8f2zgr,brand_new,USD,A single-serving cup of creamy Greek yogurt with real strawberry pieces.,,,active,,,,1.29,,,pending,,"Greek Yogurt, Strawberry, 5.3 oz",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467811_dairy-eggs_sid-sja9osa4_42cc0494
sid-3l5c4efa,tid-mrsyk3w6,qsid-1766436467816,Sourdough Round Loaf - 450g,499,5,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-w9145o12/original-1765232783760.jpg,"{""likes"": 1, ""likedBy"": [{""userId"": ""uid-zqe5ns5k"", ""sessionId"": ""session_1766962827308_6e6uxqicc"", ""timestamp"": ""2025-12-29T04:37:05.786Z""}]}",2026-03-26 01:21:37.257,2026-03-26 01:21:37.255,,{},null,null,null,{},default,,in_stock,Artisan Bakes,{bakery},tid-mrsyk3w6_bakery,brand_new,USD,A traditional sourdough loaf with a tangy flavor and crusty exterior.,,,active,,,,4.99,,,pending,,Sourdough Round Loaf - 450g,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467816_bakery_sid-3l5c4efa_5b096342
sid-5904kmb2,tid-qki0mjdb,qsid-1766436571331,The Alchemist by Paulo Coelho (Paperback),1599,18,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-05kwmoez/original-1766436751061.jpg,"{""features"": [""A special 25th anniversary edition with a new forward by Paulo Coelho."", ""A global bestseller translated into over 70 languages."", ""A timeless tale that inspires readers to pursue their dreams with passion and purpose."", ""Paperback format for easy portability and reading."", ""A perfect gift for anyone on a journey of self-discovery.""], ""specifications"": {""pages"": 208, ""format"": ""Paperback"", ""ISBN-13"": ""978-0062315007"", ""language"": ""English"", ""dimensions"": ""5.2 x 0.5 x 8 inches"", ""publicationDate"": ""1993""}, ""enhancedDescription"": ""Embark on a profound journey of self-discovery with 'The Alchemist' by Paulo Coelho. This 25th anniversary paperback edition celebrates the timeless story of Santiago, an Andalusian shepherd boy who dreams of discovering a worldly treasure unlike any other. Coelho's narrative is a testament to the importance of following one’s dreams and listening to our hearts. With over two million copies sold worldwide and translations into more than 70 languages, 'The Alchemist' has established itself as a modern classic. This edition features a new forward by the author, making it a must-have for both new readers and longtime fans of Coelho's work. Dive into this magical novel and let the journey transform you.""}",2026-03-25 21:27:28.297,2026-03-25 22:46:49.846,,{},null,null,null,{},default,,in_stock,HarperOne,{books-media},scid-tid-qki0mjdb-j9ylhx,brand_new,USD,A special 25th anniversary edition of Paulo Coelho's extraordinary international bestselling phenomenon—the inspiring spiritual tale of self-discovery.,,,active,,,,15.99,,,pending,,The Alchemist by Paulo Coelho (Paperback),public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436571331_books-media_sid-5904kmb2_de271cdd
sid-k3x39foa,tid-veid875z,qsid-1766530641100,"Behr Premium Plus Ultra Exterior Paint & Primer in One, Satin Finish, 1 Gallon",4599,85,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,null,2026-03-26 01:23:44.667,2026-03-26 01:23:44.665,,{},null,null,null,{},default,,in_stock,Behr,{paint-supplies},scid-tid-veid875z-ckz4n0,brand_new,USD,"A high-quality exterior paint and primer in one, offering superior durability and protection.",,,active,,,,45.99,,,pending,,"Behr Premium Plus Ultra Exterior Paint & Primer in One, Satin Finish, 1 Gallon",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530641100_paint-supplies_sid-k3x39foa_5ffd42cd
sid-v26kygiu,tid-a3813d7i,NQW6-PHYS-SHIP-PUBL-8JH2,"Cetaphil Gentle Skin Cleanser, 16 fl oz",1399,24,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ccu0mh28/products/sid-crxq4iol/original-1765714734138.jpg,null,2026-02-28 01:25:57.333,2026-03-24 22:29:09.485,,{},,,,{},default,,in_stock,Cetaphil,{personal-care},tid-a3813d7i_personal-care,brand_new,USD,"A mild, soap-free face and body cleanser that hydrates and soothes skin as it cleans.",,,trashed,,,,13.99,,,pending,,"Cetaphil Gentle Skin Cleanser, 16 fl oz",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_NQW6-PHYS-SHIP-PUBL-8JH2_personal-care_sid-v26kygiu_1e9ba732
sid-738mmtgz,tenant-1774885228681,qsid-1766436467814,"Premium Large White Shrimp, Peeled and Deveined, 1lb",1199,22,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-nhnsbips/original-1765232708225.jpg,null,2026-03-30 16:23:04.287,2026-03-30 16:26:03.18,,{},null,null,null,{},default,,in_stock,Blue Ocean,{meat-seafood},scid-tenant-1774885228681-psfbdq,brand_new,USD,"Convenient, ready-to-cook large white shrimp, peeled and deveined for your ease.",,,active,,,,11.99,,,pending,,"Premium Large White Shrimp, Peeled and Deveined, 1lb",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436467814_meat-seafood_sid-738mmtgz_a8060d8f
sid-eemxrl8x,tenant-1774885228681,qsid-1766530641099,"Stainless Steel Hex Nut Assortment, 150-Piece",2499,10,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-4i3xryel/original-1766112556911.jpg,null,2026-03-30 16:23:05.232,2026-03-30 16:26:05.557,,{},null,null,null,{},default,,in_stock,Hillman,{fasteners-hardware},scid-tenant-1774885228681-hfc0dk,brand_new,USD,A comprehensive set of high-quality stainless steel hex nuts for various fastening applications.,,,active,,,,24.99,,,pending,,"Stainless Steel Hex Nut Assortment, 150-Piece",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766530641099_fasteners-hardware_sid-eemxrl8x_f9cbd4e1
sid-zsi3im8i,tid-jcvzufq2,qsid-1766436571323,Garden Delight 4-Piece Outdoor Furniture Set,24999,45,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,"{""features"": [""Weather-resistant wicker construction ensures durability and longevity."", ""Includes plush cushions for ultimate comfort and relaxation."", ""Tempered glass tabletop adds a touch of elegance and is easy to clean."", ""Set includes a sofa, two armchairs, and a coffee table for a complete outdoor living space."", ""Easy to assemble with clear instructions and all necessary tools included.""], ""specifications"": {""color"": ""Brown wicker, beige cushions"", ""material"": ""Weather-resistant wicker, polyester cushions, tempered glass"", ""warranty"": ""1 year manufacturer's warranty"", ""dimensions"": {""sofa"": ""52 inches width x 30 inches depth x 35 inches height"", ""armchair"": ""30 inches width x 30 inches depth x 35 inches height"", ""coffee table"": ""43 inches width x 24 inches depth x 18 inches height""}, ""weightCapacity"": {""sofa"": ""500 lbs"", ""armchair"": ""250 lbs each""}, ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Transform your garden into a serene oasis with the Garden Delight 4-Piece Outdoor Furniture Set from Outdoor Oasis. This exquisite set includes a two-seater sofa, two armchairs, and a coffee table, all designed to create a harmonious look in any outdoor space. Crafted with durability and style in mind, each piece features weather-resistant wicker and plush, comfortable cushions that are perfect for hours of conversation or solitude under the sky. The coffee table is topped with tempered glass, providing a safe and stylish surface for drinks and snacks. Whether you're hosting a garden party or enjoying a quiet morning with a book, the Garden Delight set ensures your outdoor living space is as beautiful and inviting as the indoors.""}",2026-04-03 15:18:02.496,2026-04-17 23:12:16.106,,{},null,null,null,{},default,,in_stock,Outdoor Oasis,{home-garden},scid-tid-jcvzufq2-n2jw3j,brand_new,USD,A luxurious 4-piece outdoor furniture set perfect for entertaining and relaxing in your garden.,,,active,,,,249.99,,,pending,,Garden Delight 4-Piece Outdoor Furniture Set,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,digital,external_link,"[{""id"": ""asset_1776467501847"", ""name"": ""User Guide PDF"", ""type"": ""link"", ""description"": ""Click link to download"", ""external_url"": ""https://docs.google.com/spreadsheets/d/1agilqhHMpP1ORikUbcStWjyo246xwp2G9988kSjXf2Q/edit?usp=sharing"", ""storage_method"": ""external""}]",5,1,personal,f,f,,,0,store_selection,lpc_qsid-1766436571323_home-garden_sid-zsi3im8i_b35d9df2
sid-2falazdf,tid-8622qs2t,qsid-1766436571329,Galactic Explorer Space Station Playset,4999,98,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,"{""features"": [""Highly detailed space station module for realistic play"", ""Includes two posable astronaut figures"", ""Comes with a miniature spaceship for extended play"", ""Encourages imagination and storytelling"", ""Helps develop fine motor skills""], ""specifications"": {""size"": ""18 inches width x 12 inches height"", ""material"": ""Non-toxic ABS plastic"", ""quantity"": ""1 playset (includes space station, 2 figures, spacecraft)"", ""age range"": ""3 years and up""}, ""enhancedDescription"": ""Embark on interstellar adventures with the Galactic Explorer Space Station Playset from Star Voyagers. Designed to inspire young minds and foster a love for space exploration, this playset is a gateway to endless imaginative play. The highly detailed space station module serves as the central hub for your child's galactic adventures, featuring realistic designs that mimic actual space stations. Two posable astronaut figures are included, allowing kids to create their own space missions. The miniature spaceship complements the set, designed for spacewalks and exploring the far reaches of the playroom galaxy.\n\nNot only does this playset encourage creative storytelling, but it also helps develop fine motor skills as children assemble the space station and navigate the astronauts through daring space missions. The Galactic Explorer Space Station Playset is the perfect gift for budding space enthusiasts, offering a fun and educational experience that blends playtime with learning about the universe.""}",2026-03-26 01:23:10.918,2026-03-26 01:23:10.916,,{},null,null,null,{},default,,in_stock,Star Voyagers,{toys-games},scid-tid-8622qs2t-1sm1xk,brand_new,USD,"A comprehensive playset for aspiring astronauts, complete with a detailed space station, two astronaut figures, and a miniature spaceship.",,,active,,,,49.99,,,pending,,Galactic Explorer Space Station Playset,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571329_toys-games_sid-2falazdf_9c85039e
