id,refresh_started_at,refresh_completed_at,refresh_duration_ms,status,error_message,records_affected,trigger_source
1430,2026-01-12 04:41:21.692544+00,2026-01-12 04:41:21.692544+00,0,completed,,95,inventory_items
1664,2026-03-19 02:53:37.196336+00,2026-03-19 02:53:37.196336+00,0,completed,,1656,inventory_items
1465,2026-01-19 03:22:03.017122+00,2026-01-19 03:22:03.017122+00,0,completed,,1242,inventory_items
2012,2026-04-07 20:04:04.958103+00,2026-04-07 20:04:04.958103+00,0,completed,,3312,tenants
1684,2026-03-19 02:56:31.335275+00,2026-03-19 02:56:31.335275+00,0,completed,,1656,inventory_items
1711,2026-03-22 11:08:31.36122+00,2026-03-22 11:08:31.36122+00,0,completed,,1656,directory_settings
2052,2026-04-12 18:00:58.989268+00,2026-04-12 18:00:58.989268+00,0,completed,,2484,tenants
1712,2026-03-22 11:09:09.761543+00,2026-03-22 11:09:09.761543+00,0,completed,,1656,directory_settings
1741,2026-03-24 22:28:45.009369+00,2026-03-24 22:28:45.009369+00,0,completed,,1656,inventory_items
2054,2026-04-12 18:02:16.26528+00,2026-04-12 18:02:16.26528+00,0,completed,,1242,tenants
1786,2026-03-25 17:43:44.789873+00,2026-03-25 17:43:44.789873+00,0,completed,,1656,inventory_items
1827,2026-03-26 01:29:34.832844+00,2026-03-26 01:29:34.832844+00,0,completed,,1656,inventory_items
2084,2026-04-17 23:12:16.133206+00,2026-04-17 23:12:16.133206+00,0,completed,,414,inventory_items
1863,2026-03-27 08:34:43.70614+00,2026-03-27 08:34:43.70614+00,0,completed,,1656,inventory_items
1893,2026-03-28 09:55:23.892402+00,2026-03-28 09:55:23.892402+00,0,completed,,1656,tenants
2122,2026-04-22 00:42:40.80789+00,2026-04-22 00:42:40.80789+00,0,completed,,828,inventory_items
2154,2026-04-28 06:18:20.498093+00,2026-04-28 06:18:20.498093+00,0,completed,,828,tenants
2186,2026-05-01 11:37:09.670827+00,2026-05-01 11:37:09.670827+00,0,completed,,1656,tenants
2215,2026-05-03 03:17:22.496079+00,2026-05-03 03:17:22.496079+00,0,completed,,1656,inventory_items
2244,2026-05-04 12:32:34.930637+00,2026-05-04 12:32:34.930637+00,0,completed,,1656,inventory_items
767,2025-12-14 12:00:19.034259+00,2025-12-14 12:00:19.034259+00,0,completed,,4,inventory_items
916,2025-12-20 02:05:42.167089+00,2025-12-20 02:05:42.167089+00,0,completed,,4,inventory_items
781,2025-12-14 12:02:25.082086+00,2025-12-14 12:02:25.082086+00,0,completed,,4,inventory_items
1255,2025-12-21 16:06:50.557712+00,2025-12-21 16:06:50.557712+00,0,completed,,3,inventory_items
786,2025-12-14 12:04:04.520712+00,2025-12-14 12:04:04.520712+00,0,completed,,4,inventory_items
917,2025-12-20 02:09:03.404926+00,2025-12-20 02:09:03.404926+00,0,completed,,4,inventory_items
789,2025-12-14 12:06:35.760695+00,2025-12-14 12:06:35.760695+00,0,completed,,4,inventory_items
1534,2026-01-31 13:30:56.359677+00,2026-01-31 13:30:56.359677+00,0,completed,,1242,inventory_items
801,2025-12-14 12:17:39.583999+00,2025-12-14 12:17:39.583999+00,0,completed,,4,inventory_items
919,2025-12-20 02:16:02.182676+00,2025-12-20 02:16:02.182676+00,0,completed,,4,directory_settings
802,2025-12-14 12:18:55.569472+00,2025-12-14 12:18:55.569472+00,0,completed,,4,inventory_items
1302,2025-12-22 21:49:40.995325+00,2025-12-22 21:49:40.995325+00,0,completed,,0,inventory_items
920,2025-12-20 02:18:48.646015+00,2025-12-20 02:18:48.646015+00,0,completed,,4,inventory_items
1932,2026-04-01 08:53:09.458252+00,2026-04-01 08:53:09.458252+00,0,completed,,1656,directory_settings
973,2025-12-20 15:44:21.353213+00,2025-12-20 15:44:21.353213+00,0,completed,,4,inventory_items
1339,2025-12-23 17:24:20.546034+00,2025-12-23 17:24:20.546034+00,0,completed,,0,directory_settings
1566,2026-02-22 03:00:00.64007+00,2026-02-22 03:00:00.64007+00,0,completed,,1242,inventory_items
1378,2025-12-27 11:13:30.230319+00,2025-12-27 11:13:30.230319+00,0,completed,,0,directory_settings
1401,2026-01-04 03:00:00.315755+00,2026-01-04 03:00:00.315755+00,0,completed,,0,inventory_items
1601,2026-03-03 03:00:00.981903+00,2026-03-03 03:00:00.981903+00,0,completed,,1242,inventory_items
1431,2026-01-12 05:32:49.649484+00,2026-01-12 05:32:49.649484+00,0,completed,,95,inventory_items
1977,2026-04-02 21:02:18.196394+00,2026-04-02 21:02:18.196394+00,0,completed,,2898,directory_settings
1466,2026-01-19 07:30:13.172075+00,2026-01-19 07:30:13.172075+00,0,completed,,1242,tenants
1632,2026-03-13 10:13:53.193022+00,2026-03-13 10:13:53.193022+00,0,completed,,1656,tenants
1665,2026-03-19 02:53:37.224383+00,2026-03-19 02:53:37.224383+00,0,completed,,1656,inventory_items
2013,2026-04-07 22:11:27.245988+00,2026-04-07 22:11:27.245988+00,0,completed,,3312,directory_settings
1713,2026-03-22 14:11:05.582226+00,2026-03-22 14:11:05.582226+00,0,completed,,1656,tenants
1742,2026-03-24 22:53:57.413318+00,2026-03-24 22:53:57.413318+00,0,completed,,1656,inventory_items
2053,2026-04-12 18:01:38.231021+00,2026-04-12 18:01:38.231021+00,0,completed,,1656,tenants
1787,2026-03-25 17:45:03.579276+00,2026-03-25 17:45:03.579276+00,0,completed,,1656,inventory_items
1829,2026-03-26 01:29:34.90227+00,2026-03-26 01:29:34.90227+00,0,completed,,1656,inventory_items
2055,2026-04-12 18:02:51.084206+00,2026-04-12 18:02:51.084206+00,0,completed,,414,tenants
1860,2026-03-27 08:34:43.560229+00,2026-03-27 08:34:43.560229+00,0,completed,,1656,inventory_items
1894,2026-03-28 11:04:40.241934+00,2026-03-28 11:04:40.241934+00,0,completed,,1656,tenants
2085,2026-04-17 23:31:55.825046+00,2026-04-17 23:31:55.825046+00,0,completed,,414,tenants
2123,2026-04-22 03:00:00.588269+00,2026-04-22 03:00:00.588269+00,0,completed,,828,inventory_items
2155,2026-04-28 06:56:39.070846+00,2026-04-28 06:56:39.070846+00,0,completed,,828,tenants
2187,2026-05-01 12:05:04.110918+00,2026-05-01 12:05:04.110918+00,0,completed,,1656,inventory_items
2216,2026-05-03 03:20:11.622372+00,2026-05-03 03:20:11.622372+00,0,completed,,1656,inventory_items
2245,2026-05-04 15:07:36.060285+00,2026-05-04 15:07:36.060285+00,0,completed,,1656,inventory_items
772,2025-12-14 12:00:19.071885+00,2025-12-14 12:00:19.071885+00,0,completed,,4,inventory_items
918,2025-12-20 02:15:29.398611+00,2025-12-20 02:15:29.398611+00,0,completed,,4,inventory_items
1256,2025-12-21 16:10:17.037087+00,2025-12-21 16:10:17.037087+00,0,completed,,3,inventory_items
779,2025-12-14 12:02:25.042522+00,2025-12-14 12:02:25.042522+00,0,completed,,4,inventory_items
785,2025-12-14 12:02:25.083171+00,2025-12-14 12:02:25.083171+00,0,completed,,4,inventory_items
923,2025-12-20 02:42:14.108775+00,2025-12-20 02:42:14.108775+00,0,completed,,4,inventory_items
794,2025-12-14 12:06:35.786551+00,2025-12-14 12:06:35.786551+00,0,completed,,4,inventory_items
807,2025-12-14 12:32:56.951326+00,2025-12-14 12:32:56.951326+00,0,completed,,4,inventory_items
1535,2026-01-31 13:32:36.245656+00,2026-01-31 13:32:36.245656+00,0,completed,,1242,inventory_items
808,2025-12-14 12:34:02.95776+00,2025-12-14 12:34:02.95776+00,0,completed,,4,inventory_items
974,2025-12-20 15:46:18.94746+00,2025-12-20 15:46:18.94746+00,0,completed,,4,inventory_items
810,2025-12-14 12:38:02.379312+00,2025-12-14 12:38:02.379312+00,0,completed,,4,inventory_items
1303,2025-12-22 21:49:40.994729+00,2025-12-22 21:49:40.994729+00,0,completed,,0,inventory_items
816,2025-12-14 12:38:02.399468+00,2025-12-14 12:38:02.399468+00,0,completed,,4,inventory_items
1933,2026-04-01 09:01:13.145074+00,2026-04-01 09:01:13.145074+00,0,completed,,1656,directory_settings
1340,2025-12-23 22:42:26.688379+00,2025-12-23 22:42:26.688379+00,0,completed,,0,inventory_items
821,2025-12-14 12:39:12.176151+00,2025-12-14 12:39:12.176151+00,0,completed,,4,inventory_items
826,2025-12-14 12:39:12.206152+00,2025-12-14 12:39:12.206152+00,0,completed,,4,inventory_items
831,2025-12-14 13:23:58.541669+00,2025-12-14 13:23:58.541669+00,0,completed,,4,inventory_items
1567,2026-02-23 03:00:00.431424+00,2026-02-23 03:00:00.431424+00,0,completed,,1242,inventory_items
837,2025-12-15 08:18:52.339617+00,2025-12-15 08:18:52.339617+00,0,completed,,4,inventory_items
1341,2025-12-23 22:43:36.630633+00,2025-12-23 22:43:36.630633+00,0,completed,,0,inventory_items
839,2025-12-15 08:25:55.137152+00,2025-12-15 08:25:55.137152+00,0,completed,,4,inventory_items
845,2025-12-15 09:22:22.600872+00,2025-12-15 09:22:22.600872+00,0,completed,,4,inventory_items
850,2025-12-15 10:09:50.054084+00,2025-12-15 10:09:50.054084+00,0,completed,,4,inventory_items
856,2025-12-16 02:54:39.505894+00,2025-12-16 02:54:39.505894+00,0,completed,,4,inventory_items
861,2025-12-16 20:29:29.595021+00,2025-12-16 20:29:29.595021+00,0,completed,,4,inventory_items
868,2025-12-17 12:49:51.597233+00,2025-12-17 12:49:51.597233+00,0,completed,,4,tenants
874,2025-12-17 20:22:51.258003+00,2025-12-17 20:22:51.258003+00,0,completed,,4,inventory_items
1342,2025-12-23 22:44:47.288139+00,2025-12-23 22:44:47.288139+00,0,completed,,0,inventory_items
1602,2026-03-03 03:46:45.900023+00,2026-03-03 03:46:45.900023+00,0,completed,,1242,inventory_items
1379,2025-12-27 11:18:05.784645+00,2025-12-27 11:18:05.784645+00,0,completed,,0,inventory_items
1934,2026-04-01 09:05:07.562814+00,2026-04-01 09:05:07.562814+00,0,completed,,1656,directory_settings
1402,2026-01-04 16:16:13.907395+00,2026-01-04 16:16:13.907395+00,0,completed,,0,directory_settings
1633,2026-03-13 10:18:21.228084+00,2026-03-13 10:18:21.228084+00,0,completed,,1656,tenants
1432,2026-01-12 14:25:51.999919+00,2026-01-12 14:25:51.999919+00,0,completed,,95,inventory_items
1467,2026-01-19 07:57:10.148526+00,2026-01-19 07:57:10.148526+00,0,completed,,1242,directory_settings
1666,2026-03-19 02:53:37.207718+00,2026-03-19 02:53:37.207718+00,0,completed,,1656,inventory_items
1935,2026-04-01 09:09:34.681716+00,2026-04-01 09:09:34.681716+00,0,completed,,1656,directory_settings
1714,2026-03-23 03:00:00.690655+00,2026-03-23 03:00:00.690655+00,0,completed,,1656,inventory_items
1743,2026-03-25 03:00:00.65489+00,2026-03-25 03:00:00.65489+00,0,completed,,1656,inventory_items
1936,2026-04-01 09:10:47.026399+00,2026-04-01 09:10:47.026399+00,0,completed,,1656,directory_settings
1788,2026-03-25 17:46:04.047119+00,2026-03-25 17:46:04.047119+00,0,completed,,1656,inventory_items
1830,2026-03-26 01:29:34.839361+00,2026-03-26 01:29:34.839361+00,0,completed,,1656,inventory_items
1978,2026-04-02 21:02:54.742028+00,2026-04-02 21:02:54.742028+00,0,completed,,2898,directory_settings
1865,2026-03-27 08:34:43.770245+00,2026-03-27 08:34:43.770245+00,0,completed,,1656,inventory_items
1895,2026-03-28 11:07:44.291353+00,2026-03-28 11:07:44.291353+00,0,completed,,1656,tenants
2014,2026-04-07 22:29:43.177548+00,2026-04-07 22:29:43.177548+00,0,completed,,3312,directory_settings
2015,2026-04-07 22:30:55.815106+00,2026-04-07 22:30:55.815106+00,0,completed,,3312,directory_settings
2016,2026-04-07 22:37:30.898782+00,2026-04-07 22:37:30.898782+00,0,completed,,3312,directory_settings
2056,2026-04-12 18:06:26.329808+00,2026-04-12 18:06:26.329808+00,0,completed,,0,tenants
2086,2026-04-18 01:59:53.643165+00,2026-04-18 01:59:53.643165+00,0,completed,,0,tenants
2124,2026-04-23 03:00:00.579772+00,2026-04-23 03:00:00.579772+00,0,completed,,828,inventory_items
2156,2026-04-28 07:11:31.746349+00,2026-04-28 07:11:31.746349+00,0,completed,,828,tenants
2188,2026-05-01 21:29:15.188782+00,2026-05-01 21:29:15.188782+00,0,completed,,1656,tenants
2217,2026-05-03 03:25:01.566824+00,2026-05-03 03:25:01.566824+00,0,completed,,1656,inventory_items
2246,2026-05-05 01:05:34.865151+00,2026-05-05 01:05:34.865151+00,0,completed,,2070,tenants
770,2025-12-14 12:00:19.033101+00,2025-12-14 12:00:19.033101+00,0,completed,,4,inventory_items
921,2025-12-20 02:25:42.69303+00,2025-12-20 02:25:42.69303+00,0,completed,,4,inventory_items
782,2025-12-14 12:02:25.083934+00,2025-12-14 12:02:25.083934+00,0,completed,,4,inventory_items
1258,2025-12-21 16:40:25.125982+00,2025-12-21 16:40:25.125982+00,0,completed,,3,inventory_items
792,2025-12-14 12:06:35.787325+00,2025-12-14 12:06:35.787325+00,0,completed,,4,inventory_items
975,2025-12-20 15:55:59.730194+00,2025-12-20 15:55:59.730194+00,0,completed,,4,inventory_items
797,2025-12-14 12:07:38.909379+00,2025-12-14 12:07:38.909379+00,0,completed,,4,inventory_items
1536,2026-01-31 13:50:11.881777+00,2026-01-31 13:50:11.881777+00,0,completed,,1242,inventory_items
803,2025-12-14 12:20:51.243689+00,2025-12-14 12:20:51.243689+00,0,completed,,4,inventory_items
977,2025-12-20 16:01:29.100572+00,2025-12-20 16:01:29.100572+00,0,completed,,4,inventory_items
804,2025-12-14 12:23:25.855578+00,2025-12-14 12:23:25.855578+00,0,completed,,4,inventory_items
1304,2025-12-22 21:49:40.995277+00,2025-12-22 21:49:40.995277+00,0,completed,,0,inventory_items
1937,2026-04-01 09:36:51.641607+00,2026-04-01 09:36:51.641607+00,0,completed,,1656,directory_settings
1343,2025-12-23 22:46:51.264313+00,2025-12-23 22:46:51.264313+00,0,completed,,0,inventory_items
1568,2026-02-24 03:00:00.529518+00,2026-02-24 03:00:00.529518+00,0,completed,,1242,inventory_items
1344,2025-12-23 22:47:59.229698+00,2025-12-23 22:47:59.229698+00,0,completed,,0,inventory_items
1403,2026-01-05 03:00:00.282935+00,2026-01-05 03:00:00.282935+00,0,completed,,0,inventory_items
1603,2026-03-03 22:09:55.671592+00,2026-03-03 22:09:55.671592+00,0,completed,,1242,inventory_items
1433,2026-01-12 16:24:42.324697+00,2026-01-12 16:24:42.324697+00,0,completed,,95,inventory_items
1979,2026-04-02 21:10:49.736373+00,2026-04-02 21:10:49.736373+00,0,completed,,2898,directory_settings
1468,2026-01-19 07:59:24.162383+00,2026-01-19 07:59:24.162383+00,0,completed,,1242,directory_settings
1634,2026-03-13 10:23:39.694173+00,2026-03-13 10:23:39.694173+00,0,completed,,1656,tenants
1667,2026-03-19 02:53:37.217302+00,2026-03-19 02:53:37.217302+00,0,completed,,1656,inventory_items
2017,2026-04-07 23:32:42.305235+00,2026-04-07 23:32:42.305235+00,0,completed,,3312,directory_settings
1715,2026-03-23 05:54:56.38357+00,2026-03-23 05:54:56.38357+00,0,completed,,1656,inventory_items
1744,2026-03-25 07:58:15.875226+00,2026-03-25 07:58:15.875226+00,0,completed,,1656,directory_settings
2057,2026-04-12 19:02:03.720704+00,2026-04-12 19:02:03.720704+00,0,completed,,0,tenants
1789,2026-03-25 17:48:42.179829+00,2026-03-25 17:48:42.179829+00,0,completed,,1656,inventory_items
1831,2026-03-26 01:29:34.872408+00,2026-03-26 01:29:34.872408+00,0,completed,,1656,inventory_items
2058,2026-04-12 19:02:45.479094+00,2026-04-12 19:02:45.479094+00,0,completed,,0,tenants
1866,2026-03-27 08:34:43.717519+00,2026-03-27 08:34:43.717519+00,0,completed,,1656,inventory_items
1896,2026-03-28 11:13:46.292879+00,2026-03-28 11:13:46.292879+00,0,completed,,1656,tenants
2087,2026-04-18 03:00:00.500511+00,2026-04-18 03:00:00.500511+00,0,completed,,0,inventory_items
1897,2026-03-28 11:17:31.092321+00,2026-03-28 11:17:31.092321+00,0,completed,,1656,tenants
2125,2026-04-23 13:47:04.532264+00,2026-04-23 13:47:04.532264+00,0,completed,,828,tenants
2157,2026-04-28 07:13:22.558579+00,2026-04-28 07:13:22.558579+00,0,completed,,828,tenants
2189,2026-05-01 21:36:14.705673+00,2026-05-01 21:36:14.705673+00,0,completed,,1656,tenants
2218,2026-05-03 03:26:25.798641+00,2026-05-03 03:26:25.798641+00,0,completed,,1656,inventory_items
2247,2026-05-05 03:00:00.656533+00,2026-05-05 03:00:00.656533+00,0,completed,,2070,inventory_items
773,2025-12-14 12:00:19.071041+00,2025-12-14 12:00:19.071041+00,0,completed,,4,inventory_items
922,2025-12-20 02:40:03.729478+00,2025-12-20 02:40:03.729478+00,0,completed,,4,inventory_items
777,2025-12-14 12:02:25.039793+00,2025-12-14 12:02:25.039793+00,0,completed,,4,inventory_items
778,2025-12-14 12:02:25.038044+00,2025-12-14 12:02:25.038044+00,0,completed,,4,inventory_items
1259,2025-12-21 16:50:19.282908+00,2025-12-21 16:50:19.282908+00,0,completed,,3,inventory_items
924,2025-12-20 02:47:30.266925+00,2025-12-20 02:47:30.266925+00,0,completed,,4,inventory_items
788,2025-12-14 12:06:35.75209+00,2025-12-14 12:06:35.75209+00,0,completed,,4,inventory_items
791,2025-12-14 12:06:35.759341+00,2025-12-14 12:06:35.759341+00,0,completed,,4,inventory_items
1537,2026-02-01 03:00:00.806169+00,2026-02-01 03:00:00.806169+00,0,completed,,1242,inventory_items
799,2025-12-14 12:10:01.655225+00,2025-12-14 12:10:01.655225+00,0,completed,,4,inventory_items
925,2025-12-20 02:48:50.044623+00,2025-12-20 02:48:50.044623+00,0,completed,,4,inventory_items
809,2025-12-14 12:35:08.822905+00,2025-12-14 12:35:08.822905+00,0,completed,,4,inventory_items
1305,2025-12-22 21:49:40.993255+00,2025-12-22 21:49:40.993255+00,0,completed,,0,inventory_items
926,2025-12-20 02:50:20.126166+00,2025-12-20 02:50:20.126166+00,0,completed,,4,inventory_items
812,2025-12-14 12:38:02.391013+00,2025-12-14 12:38:02.391013+00,0,completed,,4,inventory_items
817,2025-12-14 12:38:02.400268+00,2025-12-14 12:38:02.400268+00,0,completed,,4,inventory_items
1938,2026-04-01 09:45:59.826097+00,2026-04-01 09:45:59.826097+00,0,completed,,1656,directory_settings
927,2025-12-20 02:52:15.274255+00,2025-12-20 02:52:15.274255+00,0,completed,,4,inventory_items
822,2025-12-14 12:39:12.177702+00,2025-12-14 12:39:12.177702+00,0,completed,,4,inventory_items
